Solicitação	Tipo Solicitação	Problema	Número OS BB	Bem	Item	Situação Equip.	Ag. SAG	Nome Local	LAT	Descrição Item	Número de Série	Cliente	Conta	Status	Data Abertura	Data Fechamento	Criticidade	SEMAT	Contrato	Data Resolução	Grupo	UF	
8638579	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		4235001400030	GRPE-000003	Contratado	4235.00	FAB-2.COM A R	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:37:05		4		00037/2018	02/06/2022 09:37:05	REC	PE	
8638488	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		4118001400030	GRPE-000003	Contratado	4118.00	CAVALEIRO	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:36:41		4		00037/2018	02/06/2022 09:36:41	REC	PE	
8638189	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3699001400030	GRPE-000003	Contratado	3699.00	AV.DOMINGOS FERREIRA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:35:25		4		00037/2018	02/06/2022 09:35:25	REC	PE	
8638122	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3613001400030	GRPE-000003	Contratado	3613.00	CID.UNIVERSITARIA-PE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:35:16		4		00037/2018	02/06/2022 09:35:16	REC	PE	
8638121	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3612001400030	GRPE-000003	Contratado	3612.00	AEROP.GUARARAPES	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:35:16		4		00037/2018	02/06/2022 09:35:16	REC	PE	
8638058	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3504001400030	GRPE-000003	Contratado	3504.00	CAMARAGIBE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:34:58		4		00037/2018	02/06/2022 09:34:58	REC	PE	
8638057	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3503001400030	GRPE-000003	Contratado	3503.00	ABREU E LIMA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:34:58		4		00037/2018	02/06/2022 09:34:58	REC	PE	
8637889	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3258001400030	GRPE-000003	Contratado	3258.00	PRAIA DE BOA VIAGEM	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:34:21		4		00037/2018	02/06/2022 09:34:21	REC	PE	
8637878	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3243001400030	GRPE-000003	Contratado	3243.00	AGAMENON MAGALHAES	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:34:20		4		00037/2018	02/06/2022 09:34:20	REC	PE	
8637875	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		3237001400030	GRPE-000003	Contratado	3237.00	ESTILO RECIFE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:34:19		4		00037/2018	02/06/2022 09:34:19	REC	PE	
8637700	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2988001400030	GRPE-000003	Contratado	2988.00	SHOPPING GUARARAPES	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:33:37		4		00037/2018	02/06/2022 09:33:38	REC	PE	
8637582	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2830001400030	GRPE-000003	Contratado	2830.00	CURACA	TR-PETROLINA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:33:02		4		00037/2018	02/06/2022 09:33:02	REC	BA	
8637567	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2811001400030	GRPE-000003	Contratado	2811.00	CONSELHEIRO AGUIAR	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:33:01		4		00037/2018	02/06/2022 09:33:01	REC	PE	
8637560	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2802001400030	GRPE-000003	Contratado	2802.00	CASA AMARELA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:33:00		4		00037/2018	02/06/2022 09:33:00	REC	PE	
8637412	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2625001400030	GRPE-000003	Contratado	2625.00	SAO JOAO	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:32:31		4		00037/2018	02/06/2022 09:32:31	REC	PE	
8637224	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2388001400030	GRPE-000003	Contratado	2388.00	PANELAS	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:49		4		00037/2018	02/06/2022 09:31:49	REC	PE	
8637210	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2369001400030	GRPE-000003	Contratado	2369.00	OROBO	TR-LIMOEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:47		4		00037/2018	02/06/2022 09:31:47	REC	PE	
8637207	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2365001400030	GRPE-000003	Contratado	2365.00	OLINDA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:46		4		00037/2018	02/06/2022 09:31:47	REC	PE	
8637176	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2326001400030	GRPE-000003	Contratado	2326.00	MORENO	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:42		4		00037/2018	02/06/2022 09:31:42	REC	PE	
8637101	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2238001400030	GRPE-000003	Contratado	2238.00	LAGOA DOS GATOS	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:24		4		00037/2018	02/06/2022 09:31:25	REC	PE	
8637084	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2219001400030	GRPE-000003	Contratado	2219.00	JOAO ALFREDO	TR-LIMOEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:23		4		00037/2018	02/06/2022 09:31:23	REC	PE	
8637010	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2138001400030	GRPE-000003	Contratado	2138.00	IPOJUCA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:31:07		4		00037/2018	02/06/2022 09:31:07	REC	PE	
8636954	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2069001400030	GRPE-000003	Contratado	2069.00	MOREILANDIA	TR-SALGUEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:54		4		00037/2018	02/06/2022 09:30:54	REC	PE	
8636914	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		2018001400030	GRPE-000003	Contratado	2018.00	JUREMA	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:49		4		00037/2018	02/06/2022 09:30:49	REC	PE	
8636827	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1838001400030	GRPE-000003	Contratado	1838.00	AFOGADOS	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:32		4		00037/2018	02/06/2022 09:30:32	REC	PE	
8636825	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1836001400030	GRPE-000003	Contratado	1836.00	EMPRESA RECIFE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:32		4		00037/2018	02/06/2022 09:30:32	REC	PE	
8636824	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1835001400030	GRPE-000003	Contratado	1835.00	CAXANGA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:32		4		00037/2018	02/06/2022 09:30:32	REC	PE	
8636822	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1833001400030	GRPE-000003	Contratado	1833.00	BENFICA-PE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:31		4		00037/2018	02/06/2022 09:30:32	REC	PE	
8636773	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1764001400030	GRPE-000003	Contratado	1764.00	CEDRO	TR-SALGUEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Suspenso	01/06/2022 09:30:25		4		00037/2018	02/06/2022 09:30:25	REC	PE	
8636745	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1732001400030	GRPE-000003	Contratado	1732.00	CANHOTINHO	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:14		4		00037/2018	02/06/2022 09:30:15	REC	PE	
8636688	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1664001400030	GRPE-000003	Contratado	1664.00	BREJAO	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:07		4		00037/2018	02/06/2022 09:30:07	REC	PE	
8636669	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1643001400030	GRPE-000003	Contratado	1643.00	BEZERROS	TR-GRAVATA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:30:05		4		00037/2018	02/06/2022 09:30:05	REC	PE	
8636651	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1620001400030	GRPE-000003	Contratado	1620.00	TAMARINEIRA	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Suspenso	01/06/2022 09:29:55		4		00037/2018	02/06/2022 09:29:55	REC	PE	
8636574	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1509001400030	GRPE-000003	Contratado	1509.00	CASA FORTE	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:29:45		4		00037/2018	02/06/2022 09:29:46	REC	PE	
8636441	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1362001400030	GRPE-000003	Contratado	1362.00	IPUBI	TR-SALGUEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:29:16		4		00037/2018	02/06/2022 09:29:16	REC	PE	
8636439	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1360001400030	GRPE-000003	Contratado	1360.00	FEIRA NOVA	TR-GRAVATA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:29:16		4		00037/2018	02/06/2022 09:29:16	REC	PE	
8636438	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1359001400030	GRPE-000003	Contratado	1359.00	CUMARU	TR-LIMOEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:29:15		4		00037/2018	02/06/2022 09:29:16	REC	PE	
8636177	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1059001400030	GRPE-000003	Contratado	1059.00	EXU	TR-SALGUEIRO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:28:29		4		00037/2018	02/06/2022 09:28:29	REC	PE	
8636168	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		1049001400030	GRPE-000003	Contratado	1049.00	CORRENTES	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:28:28		4		00037/2018	02/06/2022 09:28:28	REC	PE	
8636064	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0934001400030	GRPE-000003	Contratado	0934.00	JABOATAO GUARARAPES	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:28:07		4		00037/2018	02/06/2022 09:28:07	REC	PE	
8635859	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0714001400030	GRPE-000003	Contratado	0714.00	CABO	CAT-RECIFE	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:27:29		4		00037/2018	02/06/2022 09:27:29	REC	PE	
8635857	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0711001400030	GRPE-000003	Contratado	0711.00	STA.CRUZ CAPIBARIBE	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:27:28		4		00037/2018	02/06/2022 09:27:28	REC	PE	
8635856	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0710001400030	GRPE-000003	Contratado	0710.00	BARREIROS	TR-RIBEIRAO	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Suspenso	01/06/2022 09:27:28		4		00037/2018	02/06/2022 09:27:28	REC	PE	
8635705	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0550001400030	GRPE-000003	Contratado	0550.00	BOM CONSELHO	TR-GARANHUNS	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:26:57		4		00037/2018	02/06/2022 09:26:57	REC	PE	
8635695	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0537001400030	GRPE-000003	Contratado	0537.00	SAO BENTO DO UNA	TR-CARUARU	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:26:56		4		00037/2018	02/06/2022 09:26:56	REC	PE	
8635610	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0446001400030	GRPE-000003	Contratado	0446.00	TIMBAUBA	TR-GOIANA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:26:40		4		00037/2018	02/06/2022 09:26:40	REC	PE	
8635412	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DOS BEM DOS EQPTOS NO-BREAKS ATÉ 2KVA E SEUS RESPECTIVOS BANCOS DE BATERIAS. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM (SE HOUVER) NO CMA3.0		0233001400030	GRPE-000003	Contratado	0233.00	VITORIA SANTO ANTAO	TR-GRAVATA	EQUIPAMENTOS NO-BREAK		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:26:04		4		00037/2018	02/06/2022 09:26:04	REC	PE	
8635253	Cadastro de Equipamentos	#CADASTRO DE EQPTOS: REALIZAR CADASTRO DO CONTROLE DE ACESSO DOS BEM DOS EQPTOS PGDM, PSDM, ECLUSA, E QNDO HOUVER, INTERTRAVAMENTO DE PORTAS E CONTROLE INDIVIDUAL DA SALA ONLINE. ALIMENTAR INFORMAÇÕES E FOTOS DO Nº DO BEM NO CMA3.0		0325001400010	GRPE-000002	Contratado	0325.00	DANTAS BARRETO	CAT-RECIFE	EQUIPAMENTOS PGDM/PEDM		BANCO DO BRASIL S.A	00000000	Aberto	01/06/2022 09:25:36		3		00037/2018	02/06/2022 09:25:36	REC	PE	
